,year,tri_facility_id,facility_name,street_address,city,county,st,zip,bia_code,tribe,latitude,longitude,federal_facility,primary_sic,sic_2,sic_3,sic_4,sic_5,sic_6,primary_naics,naics_2,naics_3,naics_4,naics_5,naics_6,doc_ctrl_num,chemical,cas_compound_id,clean_air_act_chemical,classification,metal,metal_category,carcinogen,form_type,unit_of_measure,n_5_1_fugitive_air,n_5_2_stack_air,n_5_3_water,n_5_4_1_underground_class_i,n_5_4_2_underground_class_ii_v,n_5_5_1a_rcra_c_landfills,n_5_5_1b_other_landfills,n_5_5_2_land_treatment,n_5_5_3_surface_impoundment,n_5_5_3a_rcra_c_surface_impoundment,n_5_5_3b_other_surface_impoundment,n_5_5_4_other_disposal,on_site_release_total,n_6_1_potw_metals_and_metal_compounds,n_6_1_potw_non_metals,n_6_1_potw_total_transfers,n_6_2_m10,n_6_2_m41,n_6_2_m62,n_6_2_m71,n_6_2_m81,n_6_2_m82,n_6_2_m72,n_6_2_m63,n_6_2_m66,n_6_2_m67,n_6_2_m64,n_6_2_m65,n_6_2_m73,n_6_2_m79,n_6_2_m90,n_6_2_m94,n_6_2_m99,off_site_release_total,n_6_2_m20,n_6_2_m24,n_6_2_m26,n_6_2_m28,n_6_2_m93,off_site_recycled_total,n_6_2_m56,n_6_2_m92,off_site_recovery_total,n_6_2_m40,n_6_2_m50,n_6_2_m54,n_6_2_m61,n_6_2_m69,n_6_2_m95,off_site_treated_total,total_releases,n_8_1_releases,n_8_1a_on_site_contained_releases,n_8_1b_on_site_other_releases,n_8_1c_off_site_contained_releases,n_8_1d_off_site_other_releases,n_8_2_energy_recovery_on_site,n_8_3_energy_recovery_off_site,n_8_4_recycling_on_site,n_8_5_recycling_off_site,n_8_6_treatment_on_site,n_8_7_treatment_off_site,production_waste_8_1_thru_8_7,n_8_8_one_time_release,n_8_9_production_ratio,parent_company_name,parent_company_db_number,serialid,geoid
1519,2013,14107CWMCH1550B,CWM CHEMICAL SERVICES LLC,1550 BALMER RD,MODEL CITY,NIAGARA,NY,14107,,,43.22781,-78.971889,NO,,,,,,,562211,,,,,,1313211002783,ASBESTOS (FRIABLE),1332214,YES,TRI,NO,2,YES,R,Pounds,0,0,0,0,0,11600,0,0,0,0,0,0,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,25000,13700,0,0,0,0,0,38700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50300,0,11600,0,38700,0,0,0,0,0,0,0,50300,,0.48,WASTE MANAGEMENT INC,194672085,1520,360630245023036
1520,2013,12533BM   EASTF,IBM CORP,E FISHKILL FACILITY 2070 RT 52,HOPEWELL JUNCTION,DUTCHESS,NY,125333507,,,41.539703,-73.822454,NO,,,,,,,334413,,,,,,1313211570041,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,1203330,0,0,0,0,0,0,0,0,0,1203330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203330,0,0,1203330,0,0,0,0,0,0,17395,0,1220725,,1.04,IBM CORP,1368083,1521,360270502034030
1521,2013,14527TRNSL1789T,FERRO ELECTRONIC MATERIALS,1789 TRANSELCO DR,PENN YAN,YATES,NY,14527,,,42.67579,-76.94419,NO,,,,,,,325180,,,,,,1313211281884,FORMALDEHYDE,50000,YES,TRI,NO,0,YES,R,Pounds,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,5,,0.96,FERRO CORP,4161477,1522,361231501002001
1522,2013,14107CWMCH1550B,CWM CHEMICAL SERVICES LLC,1550 BALMER RD,MODEL CITY,NIAGARA,NY,14107,,,43.22781,-78.971889,NO,,,,,,,562211,,,,,,1313211002845,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0.3,0,0.3,0,0,58500,0,0,0,0,0,0,58500.6,0,0,0,0,0,0,0,0.2,0,0,0,0,0,152.3,18988,0,0,23.3,0.5,0,19164.3,0,1035,0,0,0,1035,0,0,0,0,0,0,0,0,0,0,77664.9,0,58500,0.6,19140.5,23.8,0,0,0,1035,0,0,78699.9,,0.42,WASTE MANAGEMENT INC,194672085,1523,360630245023036
1523,2013,12202MBLLL50CHU,GLOBAL COS LLC ALBANY TERMINAL,50 CHURCH ST,ALBANY,ALBANY,NY,12202,,,42.6315,-73.755333,NO,,,,,,,424710,,,,,,1313211649862,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,GLOBAL COS LLC,19177757,1524,360010026004001
1524,2013,12533BM   EASTF,IBM CORP,E FISHKILL FACILITY 2070 RT 52,HOPEWELL JUNCTION,DUTCHESS,NY,125333507,,,41.539703,-73.822454,NO,,,,,,,334413,,,,,,1313211570080,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)""",7664939,NO,TRI,NO,0,NO,R,Pounds,0,3900,0,0,0,0,0,0,0,0,0,0,3900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3900,0,0,3900,0,0,0,0,0,0,834000,0,837900,,1.04,IBM CORP,1368083,1525,360270502034030
1525,2013,13221GNRLLELECT,LOCKHEED MARTIN CORP,497 ELECTRONICS PKWY,LIVERPOOL,ONONDAGA,NY,13088,,,43.109322,-76.190431,NO,,,,,,,334511,,,,,,1313211440490,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,4,0.508,0,0,0,0,0,0,0,0,0,0,4.508,0.276,0,0.276,56,2.816022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.816022,0,161,0,0,0,161,0,0,0,0,0,0,0,0,0,0,63.600022,0,0,4.508,0,59.092022,0,0,0,161,0,0,224.600022,,1.2,LOCKHEED MARTIN CORP,834951691,1526,360670135001014
1526,2013,12150SCHNC1000M,SI GROUP INC,1000 MAIN ST,ROTTERDAM JUNCTION,SCHENECTADY,NY,12150,,,42.860644,-74.025053,NO,,,,,,,325211,,,,,,1313211629011,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,R,Pounds,2622,17383,0.7,0,0,0,0,0,0,0,0,0,20005.7,0,1458,1458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857,0,857,0,0,0,0,0,0,11897,17844,29741,0,0,45,0,0,0,45,20862.7,0,0,20005.7,43.74,1104.86,0,29741,2444,0,45765,1211.4,100315.7,,0.94,SI GROUP INC,146710330,1527,360930326021046
1527,2013,10550RCSPH7EDIS,RCA ASPHALT LLC,7 EDISON AVE,MOUNT VERNON,WESTCHESTER,NY,10550,,,40.89036,-73.82511,NO,,,,,,,324121,,,,,,1313211168543,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,,1.03,,,1528,361190026002028
1528,2013,12533BM   EASTF,IBM CORP,E FISHKILL FACILITY 2070 RT 52,HOPEWELL JUNCTION,DUTCHESS,NY,125333507,,,41.539703,-73.822454,NO,,,,,,,334413,,,,,,1313211569975,FLUORINE,7782414,NO,TRI,NO,0,NO,R,Pounds,0,38,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,38,0,0,0,0,0,0,46000,0,46038,,1.04,IBM CORP,1368083,1529,360270502034030
1529,2013,12920MCCDM23COL,AGRI-MARK INC  MCCADAM PLANT,39 MCCADAM LN,CHATEAUGAY,FRANKLIN,NY,12920,,,44.923347,-74.078447,NO,,,,,,,311513,,,,,,1313211670839,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.36,AGRI-MARK INC,21719893,1530,360339501002011
1530,2013,11747LTNNC60BAY,FOUGERA PHARMACEUTICALS INC,60 BAYLIS RD,MELVILLE,SUFFOLK,NY,11747,,,40.77128,-73.41878,NO,,,,,,,325412,,,,,,1313211556802,PROPYLENE OXIDE,75569,YES,TRI,NO,0,YES,R,Pounds,255,134,0,0,0,0,0,0,0,0,0,0,389,0,925,925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,389,0,0,0,0,0,0,13285,925,14599,,0.72,NOVARTIS US,43838424,1531,361031122061030
1531,2013,14107CWMCH1550B,CWM CHEMICAL SERVICES LLC,1550 BALMER RD,MODEL CITY,NIAGARA,NY,14107,,,43.22781,-78.971889,NO,,,,,,,562211,,,,,,1313211002872,POLYCHLORINATED BIPHENYLS,1336363,YES,PBT,NO,0,YES,R,Pounds,0.8,0,0.007,0,0,144600,0,0,0,0,0,0,144600.807,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,41,0,0,0,0,0,42.2,0,0,0,0,0,0,0,0,0,0,18621.4,0,0,0,0,18621.4,144643.007,0,144600,0.807,42.2,0,0,0,0,0,0,18621.4,163264.407,,0.17,WASTE MANAGEMENT INC,194672085,1532,360630245023036
1532,2013,12202MBLLL50CHU,GLOBAL COS LLC ALBANY TERMINAL,50 CHURCH ST,ALBANY,ALBANY,NY,12202,,,42.6315,-73.755333,NO,,,,,,,424710,,,,,,1313211649912,ETHYLBENZENE,100414,YES,TRI,NO,0,NO,R,Pounds,104,122.13,0.3,0,0,0,0,0,0,0,0,0,226.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,0,0,0,0,14,14,0,0,0,0,0,14,0,0,19.39,33.39,252.43,0,0,138.43,0,21,0,0,319866,14,35561,19.39,355619.82,107,0.66,GLOBAL COS LLC,19177757,1533,360010026004001
1533,2013,1461WTRSNS1964L,TRUESENSE IMAGING INC,1964 LAKE AVE,ROCHESTER,MONROE,NY,14615,,,43.20357,-77.62837,NO,,,,,,,334413,,,,,,1313210961710,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)""",7664939,NO,TRI,NO,0,NO,R,Pounds,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,59400,0,59406,,0.79,,,1534,360550019001009
1534,2013,14107CWMCH1550B,CWM CHEMICAL SERVICES LLC,1550 BALMER RD,MODEL CITY,NIAGARA,NY,14107,,,43.22781,-78.971889,NO,,,,,,,562211,,,,,,1313211002884,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,1536,0,0,0,0,0,0,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9,36.8,0,0,0,0,0,67.7,0,0,0,0,0,0,0,0,0,0,201.1,0,0,0,0,201.1,1603.7,0,1536,0,67.7,0,0,0,0,0,0,201.1,1804.8,,0.55,WASTE MANAGEMENT INC,194672085,1535,360630245023036
1535,2013,12801GRFFT27PAR,STERIGENICS US LLC - QUEENSBURY NY FACILITY,84 PARK RD,QUEENSBURY,WASHINGTON,NY,12804,,,43.3492,-73.59934,NO,,,,,,,561910,,,,,,1313211214667,ETHYLENE GLYCOL,107211,YES,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191082,191082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191082,0,0,191082,,0.97,STERIGENICS U.S. LLC,98499569,1536,361150803002006
1536,2013,12189SDDSRBROAD,US ARMY WATERVLIET ARSENAL,1 BUFFINGTON ST,WATERVLIET,ALBANY,NY,121894000,,,42.719762,-73.708712,YES,,,,,,,928110,,,,,,1313211596388,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,84.41,3.5438,0,0,0,0,0,0,0,0,0,87.9538,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,0,0,0,0,0,0,1746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1833.9538,0,0,87.9538,1746,0,0,0,0,0,0,0,1833.9538,,0.75,US DEPARTMENT OF DEFENSE,,1537,360010134003027
1537,2013,10454CSTLL939E1,CASTLE OIL PORT MORRIS INC,939 E 138TH ST,BRONX,BRONX,NY,10454,,,40.80155,-73.90631,NO,,,,,,,424710,,,,,,1313211024157,NAPHTHALENE,91203,YES,TRI,NO,0,NO,R,Pounds,10,6,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,16,,2.55,CASTLE OIL CO,144135639,1538,360050019004004
1538,2013,14107CWMCH1550B,CWM CHEMICAL SERVICES LLC,1550 BALMER RD,MODEL CITY,NIAGARA,NY,14107,,,43.22781,-78.971889,NO,,,,,,,562211,,,,,,1313211002833,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,YES,Dioxin,NO,0,NO,R,Grams,0,0,0,0,0,41.494465,0,0,0,0,0,0,41.494465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.494483,0,41.494483,0,0,0,0,0,0,0,0,0,41.494483,,100,WASTE MANAGEMENT INC,194672085,1539,360630245023036
1539,2013,12202MBLLL50CHU,GLOBAL COS LLC ALBANY TERMINAL,50 CHURCH ST,ALBANY,ALBANY,NY,12202,,,42.6315,-73.755333,NO,,,,,,,424710,,,,,,1313211650092,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,R,Pounds,238,600,0.72,0,0,0,0,0,0,0,0,0,838.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,90,0,0,0,0,15,15,0,0,0,0,0,45,0,0,114,159,928.72,0,0,732.72,0,18,0,0,244618,0,131001,159,376528.72,193,0.9,GLOBAL COS LLC,19177757,1540,360010026004001
1540,2013,12150SCHNC1000M,SI GROUP INC,1000 MAIN ST,ROTTERDAM JUNCTION,SCHENECTADY,NY,12150,,,42.860644,-74.025053,NO,,,,,,,325211,,,,,,1313211628882,"4,4'-ISOPROPYLIDENEDIPHENOL",80057,NO,TRI,NO,0,NO,R,Pounds,0,0,2.4,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,119,0,0,0,0,0,0,0,2.4,0,0,2.4,0,0,0,119,0,0,2799,0,2920.4,,0.94,SI GROUP INC,146710330,1541,360930326021046
1541,2013,13615FBRMRBRIDG,FIBERMARK NA INC,BRIDGE ST,BROWNVILLE,JEFFERSON,NY,13615,,,44.00058,-75.9815,NO,,,,,,,322121,,,,,,1313211165156,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,6.8e-05,0,0,0,0,0,0,0,0,0,0,6.8e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8e-05,0,0,6.8e-05,0,0,0,0,0,0,0,0,6.8e-05,,0.96,FIBERMARK N.A. INC,,1542,360450616002068
1542,2013,12189SDDSRBROAD,US ARMY WATERVLIET ARSENAL,1 BUFFINGTON ST,WATERVLIET,ALBANY,NY,121894000,,,42.719762,-73.708712,YES,,,,,,,928110,,,,,,1313211596376,BARIUM,7440393,NO,TRI,NO,3,NO,R,Pounds,0,0,2.5067,0,0,0,0,0,0,0,0,0,2.5067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06988,0,0,0,0,0,0,0.06988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57658,0,0,2.5067,0.06988,0,0,0,0,0,0,0,2.57658,,0.75,US DEPARTMENT OF DEFENSE,,1543,360010134003027
1543,2013,10461FRDMS1400F,FRED M SCHILDWACHTER & SONS INC,1400 FERRIS PL,BRONX,BRONX,NY,10461,,,40.839639,-73.842667,NO,,,,,,,424710,,,,,,1313211351705,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,R,Pounds,0.8,12.8,0.4,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14,0,0,0,0,0,0,7.6,0,21.6,,0.6,,,1544,360050096002002
1544,2013,14522GRFFT3849R,GRIFFITH ENERGY - PALMYRA,3849 RT 31,PALMYRA,WAYNE,NY,14522,,,43.06192,-77.196765,NO,,,,,,,424710,,,,,,1313211473398,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPERIOR PLUS ENERGY SERVICES INC.,,1545,361170206002052
1545,2013,12150SCHNC1000M,SI GROUP INC,1000 MAIN ST,ROTTERDAM JUNCTION,SCHENECTADY,NY,12150,,,42.860644,-74.025053,NO,,,,,,,325211,,,,,,1313211629009,STYRENE,100425,YES,TRI,NO,0,YES,R,Pounds,0,3047,5,0,0,0,0,0,0,0,0,0,3052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,3052,0,0,3052,0,0,0,18,0,0,725,0,3795,,0.94,SI GROUP INC,146710330,1546,360930326021046
1546,2013,1415WMDLND64YUN,MIDLAND ASPHALT MATERIALS INC,640 YOUNG ST,TONAWANDA,ERIE,NY,14150,,,43.00573,-78.86004,NO,,,,,,,324121,,,,,,1313211614235,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0.05,1.87,0,0,0,0,0,0,0,0,0,0,1.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92,0,0,1.92,0,0,0,0,0,0,0,0,1.92,,0.86,BARRETT INDUSTRIES CORP,,1547,360290076003028
1547,2013,12920MCCDM23COL,AGRI-MARK INC  MCCADAM PLANT,39 MCCADAM LN,CHATEAUGAY,FRANKLIN,NY,12920,,,44.923347,-74.078447,NO,,,,,,,311513,,,,,,1313211670791,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226437,226437,0,0,0,0,0,0,0,0,0,0,0,0,3695,0,0,0,0,3695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3695,0,0,0,0,230132,0,0,0,0,0,0,230132,,1.36,AGRI-MARK INC,21719893,1548,360339501002011
1548,2013,1045WHSSCR14EAS,BUCKEYE TERMINALS LLC - BRONX TERMINAL,1040 E 149TH ST,BRONX,BRONX,NY,10455,,,40.80509,-73.90225,NO,,,,,,,493190,,,,,,1313211021694,LEAD COMPOUNDS,N420,YES,PBT,YES,1,NO,R,Pounds,0,0.41,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0.41,0,0,0,0,0,0,0,0,0.41,,1.24,BUCKEYE TERMINALS LLC,112569892,1549,360050019004003
1549,2013,14750CLSSC251ST,CLASSIC BRASS INC,2051 STONEMAN CIR,LAKEWOOD,CHAUTAUQUA,NY,14750,,,42.087068,-79.352287,NO,,,,,,,332999,,,,,,1313211346871,COPPER,7440508,NO,TRI,YES,1,NO,R,Pounds,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50,0,4145,0,0,0,4145,0,0,0,0,0,0,0,0,0,0,51,0,0,1,50,0,0,0,0,4145,0,0,4196,,1.11,,,1550,360130370001006
1550,2013,12533BM   EASTF,IBM CORP,E FISHKILL FACILITY 2070 RT 52,HOPEWELL JUNCTION,DUTCHESS,NY,125333507,,,41.539703,-73.822454,NO,,,,,,,334413,,,,,,1313211570066,OZONE,10028156,NO,TRI,NO,0,NO,R,Pounds,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,47000,0,47020,,1.04,IBM CORP,1368083,1551,360270502034030
1551,2013,1345WKNTNT7593R,GOLD STAR FEED & GRAIN,7593 RT 20,SANGERFIELD,ONEIDA,NY,13455,,,42.91368,-75.38422,NO,,,,,,,311119,,,,,,1313211493135,COPPER COMPOUNDS,N100,NO,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.D. HEISKELL HOLDINGS LLC,9462359,1552,360650257001010
1552,2013,12533BM   EASTF,IBM CORP,E FISHKILL FACILITY 2070 RT 52,HOPEWELL JUNCTION,DUTCHESS,NY,125333507,,,41.539703,-73.822454,NO,,,,,,,334413,,,,,,1313211569987,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)""",7647010,YES,TRI,NO,0,NO,R,Pounds,0,3100,0,0,0,0,0,0,0,0,0,0,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3100,0,0,3100,0,0,0,0,0,0,33300,0,36400,,1.04,IBM CORP,1368083,1553,360270502034030
1553,2013,12866BLLPC1ADAM,BALL METAL BEVERAGE CONTAINER CORP,11 ADAMS RD,SARATOGA SPRINGS,SARATOGA,NY,128669036,,,43.06052,-73.82364,NO,,,,,,,332431,,,,,,1313210972725,FORMALDEHYDE,50000,YES,TRI,NO,0,YES,R,Pounds,1,1800,0,0,0,0,0,0,0,0,0,0,1801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1801,0,0,1801,0,0,0,0,0,0,52014,0,53815,,0.94,BALL CORP,6419147,1554,360910613022038
1554,2013,12150SCHNC1000M,SI GROUP INC,1000 MAIN ST,ROTTERDAM JUNCTION,SCHENECTADY,NY,12150,,,42.860644,-74.025053,NO,,,,,,,325211,,,,,,1313211628920,M-CRESOL,108394,YES,TRI,NO,0,NO,R,Pounds,0,4,0.01,0,0,0,0,0,0,0,0,0,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1020,1103,0,0,0,0,0,0,0,4.01,0,0,4.01,0,0,0,1103,0,0,824,0,1931.01,,0.94,SI GROUP INC,146710330,1555,360930326021046
1555,2013,14094VNDMR1NORT,VANDEMARK CHEMICAL INC,1 N TRANSIT RD,LOCKPORT,NIAGARA,NY,14094,,,43.183778,-78.6975,NO,,,,,,,325199,,,,,,1313211444361,XYLENE (MIXED ISOMERS),1330207,YES,TRI,NO,0,NO,R,Pounds,14.2,34.87,0,0,0,0,0,0,0,0,0,0,49.07,0,182.6,182.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10070,0,0,0,0,10070,49.07,0,0,49.07,0,0,0,0,0,0,0,10252.6,10301.67,,0.79,,,1556,360630235002003
1556,2013,11231MRDHS722CT,BUCKEYE TERMINALS LLC - BROOKLYN TERMINAL,722 CT ST,BROOKLYN,KINGS,NY,11231,,,40.668894,-74.002438,NO,,,,,,,493190,,,,,,1313211021896,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.02,0.1,0,0,0,0,0,0,0,0.12,,0.99,BUCKEYE TERMINALS LLC,112569892,1557,360470053001044
1557,2013,12150SCHNC1000M,SI GROUP INC,1000 MAIN ST,ROTTERDAM JUNCTION,SCHENECTADY,NY,12150,,,42.860644,-74.025053,NO,,,,,,,325211,,,,,,1313211628957,N-BUTYL ALCOHOL,71363,NO,TRI,NO,0,NO,R,Pounds,0,2,0.06,0,0,0,0,0,0,0,0,0,2.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425,1425,0,0,0,0,0,0,0,2.06,0,0,2.06,0,0,0,1425,0,0,1623,0,3050.06,,0.94,SI GROUP INC,146710330,1558,360930326021046
1558,2013,1332WFLCST15SUT,FLOCAST LLC,15 S SECOND ST,DOLGEVILLE,HERKIMER,NY,133291307,,,43.095837,-74.769466,NO,,,,,,,326150,,,,,,1313210952723,MIXTURE,MIXTURE,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.3,FLOCAST LLC,162813526,1559,360430110012012
1559,2013,1255WCLMNT18ARG,CLEMENTE LATHAM NEWBURG FACILITY,18 ARGENIO DR,NEW WINDSOR,ORANGE,NY,12553,,,41.488635,-74.034036,NO,,,,,,,327320,,,,,,1313211742871,LEAD,7439921,YES,TRI,YES,1,YES,R,Pounds,0.001,0.0001,0,0,0,0,0,0,0,0,0.3,0,0.3011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3011,0,0,0.3011,0,0,0,0,0,0,0,0,0.3011,,1.37,OLDCASTLE INC,806709812,1560,360710127002002
